left_eye_x,left_eye_y,right_eye_x,right_eye_y,mouth_x,mouth_y,left_ear_1_x,left_ear_1_y,left_ear_2_x,left_ear_2_y,left_ear_3_x,left_ear_3_y,right_ear_1_x,right_ear_1_y,right_ear_2_x,right_ear_2_y,right_ear_3_x,right_ear_3_y,file_name
222.0,90.0,286.0,97.0,258.0,128.0,173.0,75.0,158.0,17.0,192.0,47.0,294.0,60.0,347.0,31.0,323.0,93.0,c5874463883cdb4b9b7cd0991ab33d7e.jpg
261.0,163.0,318.0,145.0,304.0,194.0,205.0,152.0,186.0,79.0,245.0,105.0,293.0,92.0,325.0,35.0,343.0,109.0,5b57bb8dae63e5b2a23fa66a40bdea22.jpg
161.0,186.0,274.0,183.0,204.0,300.0,125.0,131.0,82.0,33.0,165.0,84.0,281.0,79.0,371.0,-16.0,364.0,122.0,e0e1e4ab585e8e02fdfa0f91b4531803.jpg
298.0,108.0,325.0,108.0,311.0,129.0,300.0,73.0,268.0,48.0,298.0,59.0,343.0,56.0,367.0,30.0,368.0,71.0,0190345808af6c58187558c5013ec7df.jpg
251.0,384.0,395.0,405.0,313.0,457.0,181.0,353.0,215.0,217.0,282.0,317.0,381.0,333.0,468.0,252.0,459.0,400.0,a477e14ea41593e2b2282972304a0e46.jpg
268.0,225.0,317.0,227.0,303.0,279.0,188.0,197.0,182.0,130.0,236.0,166.0,309.0,169.0,345.0,138.0,332.0,202.0,9927765c26c2ba68d68057580f9a7e84.jpg
121.0,88.0,149.0,83.0,140.0,107.0,97.0,77.0,90.0,45.0,115.0,61.0,141.0,56.0,158.0,33.0,165.0,66.0,8b2cd4b4c5c372a9315009f35764cb22.jpg
147.0,145.0,187.0,142.0,170.0,175.0,122.0,126.0,117.0,81.0,147.0,106.0,178.0,104.0,202.0,74.0,208.0,118.0,732ce811d112c2eabdbb7f4a9dc9ed0b.jpg
198.0,197.0,299.0,178.0,272.0,272.0,111.0,162.0,60.0,71.0,147.0,100.0,281.0,73.0,349.0,16.0,331.0,121.0,d8e1e56ec0dd3a06fa2ad2bf6c112f87.jpg
334.0,200.0,364.0,199.0,350.0,225.0,312.0,184.0,308.0,155.0,333.0,171.0,364.0,170.0,390.0,153.0,385.0,182.0,b4e89ea838161aa6a3017c9d8f29bc9e.jpg
148.0,102.0,218.0,91.0,196.0,146.0,94.0,76.0,73.0,-5.0,132.0,40.0,205.0,29.0,249.0,-34.0,244.0,56.0,03fde317f77cde9303b4ed24eb52d619.jpg
214.0,41.0,232.0,41.0,220.0,56.0,205.0,25.0,201.0,8.0,215.0,21.0,233.0,21.0,245.0,10.0,248.0,25.0,9288b095b7fe64bd4207d45adeec77df.jpg
156.0,197.0,208.0,206.0,179.0,230.0,124.0,169.0,128.0,118.0,156.0,145.0,227.0,161.0,261.0,151.0,241.0,192.0,5ad0c605f98c424e9e7fbbae9d844b24.jpg
191.0,172.0,299.0,182.0,234.0,263.0,131.0,131.0,132.0,1.0,210.0,80.0,296.0,88.0,382.0,39.0,362.0,151.0,9690b617ce90a76fafe3d1219fb2dcb3.jpg
112.0,180.0,189.0,183.0,134.0,218.0,80.0,177.0,66.0,102.0,115.0,136.0,221.0,144.0,291.0,114.0,266.0,189.0,cab2ef82d4080cbe5e979f417380c39d.jpg
287.0,481.0,348.0,470.0,330.0,514.0,244.0,472.0,231.0,407.0,271.0,434.0,341.0,423.0,371.0,380.0,379.0,450.0,05d633e1b56798a825483816798f8999.jpg
211.0,173.0,317.0,187.0,259.0,267.0,162.0,95.0,148.0,8.0,211.0,77.0,346.0,97.0,430.0,45.0,390.0,132.0,1e1d737b1a62e675aa5626a0a8dfe05b.jpg
291.0,145.0,341.0,231.0,240.0,220.0,308.0,77.0,411.0,11.0,383.0,129.0,415.0,204.0,480.0,288.0,395.0,286.0,43750aa6ebb69c591ea0416f4a65afbc.jpg
258.0,486.0,366.0,496.0,295.0,576.0,204.0,437.0,215.0,314.0,289.0,383.0,361.0,391.0,460.0,329.0,440.0,460.0,d45e1c3b002cb503fc7995f42c000cd2.jpg
549.0,184.0,642.0,187.0,602.0,268.0,473.0,138.0,501.0,28.0,559.0,94.0,626.0,99.0,703.0,43.0,682.0,150.0,e31d7398b1b070da09c995768faf20f6.jpg
193.0,222.0,272.0,220.0,229.0,280.0,164.0,171.0,136.0,70.0,183.0,140.0,275.0,142.0,342.0,85.0,346.0,173.0,637c4a11e92d9f44cf2fb4e8a3cbfa87.jpg
205.0,147.0,292.0,154.0,228.0,210.0,175.0,130.0,164.0,37.0,230.0,89.0,312.0,92.0,388.0,53.0,376.0,144.0,f6eede312ebb91a4503818cbf52447d0.jpg
162.0,138.0,190.0,136.0,179.0,160.0,145.0,121.0,141.0,92.0,159.0,108.0,191.0,105.0,206.0,91.0,206.0,116.0,78f3823c0c75725f00c779bf0b221c21.jpg
757.0,341.0,852.0,374.0,768.0,427.0,716.0,292.0,742.0,189.0,794.0,264.0,875.0,291.0,969.0,252.0,930.0,365.0,08b53b95820b8f6f9264e6e48bb9d7bb.jpg
258.0,174.0,340.0,167.0,305.0,237.0,196.0,147.0,170.0,69.0,241.0,95.0,348.0,86.0,413.0,32.0,397.0,130.0,8f7e4090bacfbee53c87548aefec6555.jpg
177.0,173.0,289.0,177.0,219.0,249.0,108.0,142.0,79.0,27.0,183.0,82.0,297.0,84.0,405.0,20.0,382.0,152.0,c8be1295e0ddc1180302fa92254911b8.jpg
81.0,100.0,110.0,101.0,106.0,114.0,48.0,99.0,50.0,64.0,70.0,83.0,94.0,83.0,101.0,64.0,117.0,101.0,26d58c76177fd5336ca1817d96e70117.jpg
103.0,74.0,119.0,79.0,104.0,91.0,101.0,60.0,101.0,39.0,113.0,51.0,127.0,56.0,139.0,51.0,139.0,74.0,da89d5ddc08df344091e07473b6dd77a.jpg
186.0,165.0,260.0,175.0,229.0,202.0,126.0,130.0,130.0,46.0,168.0,97.0,253.0,111.0,297.0,86.0,279.0,148.0,47ca8e8659f57f4e3fca2604cf762744.jpg
150.0,205.0,163.0,156.0,197.0,194.0,122.0,228.0,53.0,220.0,106.0,184.0,114.0,151.0,78.0,109.0,146.0,118.0,55167343cf228581418822dc714b4969.jpg
258.0,148.0,321.0,184.0,256.0,215.0,259.0,86.0,272.0,17.0,300.0,82.0,372.0,128.0,455.0,105.0,404.0,178.0,a6bd750fb7dcd66bef837344609c4a6a.jpg
161.0,219.0,287.0,205.0,250.0,317.0,41.0,142.0,28.0,28.0,120.0,85.0,282.0,71.0,364.0,4.0,329.0,117.0,72868693446630ae0e2db79f1a687175.jpg
138.0,173.0,178.0,145.0,196.0,189.0,71.0,183.0,41.0,115.0,98.0,131.0,128.0,112.0,138.0,57.0,169.0,120.0,2e3d0bbf75af8ddf55f2a709f3993b2f.jpg
207.0,272.0,266.0,206.0,291.0,291.0,143.0,270.0,70.0,218.0,153.0,215.0,217.0,155.0,227.0,65.0,277.0,141.0,0389b03d27f61a272a8a9e5a77228ba2.jpg
223.0,147.0,245.0,146.0,234.0,165.0,209.0,135.0,206.0,114.0,223.0,126.0,244.0,125.0,260.0,110.0,263.0,134.0,2ce666414476edebfedde8957c18e6b9.jpg
347.0,74.0,386.0,75.0,370.0,102.0,315.0,67.0,307.0,19.0,341.0,45.0,380.0,45.0,412.0,22.0,403.0,68.0,529d16e8fcf9dd49f55a6012be5394b0.jpg
109.0,130.0,163.0,154.0,112.0,188.0,89.0,96.0,114.0,24.0,136.0,90.0,179.0,108.0,237.0,76.0,209.0,147.0,3dbcf9374952c960e6c8a544b871ba29.jpg
157.0,237.0,206.0,246.0,176.0,286.0,130.0,189.0,128.0,137.0,165.0,181.0,219.0,191.0,262.0,146.0,250.0,210.0,a69cc1ce947dac887fce7d881e4a6102.jpg
302.0,181.0,364.0,177.0,333.0,219.0,277.0,137.0,257.0,95.0,290.0,116.0,375.0,114.0,418.0,90.0,370.0,133.0,d9f5e0fbf069bd4f6f9bb8f18e72b166.jpg
264.0,224.0,329.0,218.0,305.0,265.0,194.0,206.0,188.0,138.0,234.0,154.0,328.0,146.0,366.0,118.0,362.0,189.0,1be927f807183050fbcc333b599ca948.jpg
136.0,135.0,217.0,145.0,161.0,214.0,113.0,80.0,106.0,-35.0,160.0,47.0,222.0,55.0,290.0,3.0,289.0,99.0,44088158e54d8b28a92833a68173f6b4.jpg
473.0,337.0,569.0,362.0,517.0,432.0,403.0,282.0,423.0,176.0,495.0,259.0,571.0,282.0,675.0,246.0,615.0,337.0,b7c5ff673218877f2b3f5decb32d3f70.jpg
122.0,187.0,218.0,201.0,131.0,290.0,111.0,115.0,107.0,7.0,169.0,96.0,232.0,107.0,319.0,23.0,321.0,154.0,4ebab07bc2e954423133bbb7e8b49cb4.jpg
336.0,561.0,392.0,561.0,360.0,597.0,303.0,537.0,303.0,478.0,343.0,509.0,390.0,511.0,434.0,485.0,430.0,543.0,e1b58a5ac93378a98bd9c72f4d5927a1.jpg
238.0,258.0,356.0,250.0,313.0,339.0,166.0,236.0,129.0,105.0,225.0,169.0,347.0,160.0,428.0,90.0,408.0,220.0,a64c12c2fc251651a8a063612e74ee69.jpg
123.0,147.0,200.0,182.0,132.0,231.0,97.0,98.0,136.0,15.0,167.0,73.0,237.0,106.0,302.0,92.0,266.0,174.0,b6b8cfc72b0cee8a80866e45e08c8b91.jpg
295.0,319.0,452.0,309.0,393.0,415.0,175.0,311.0,139.0,137.0,268.0,204.0,442.0,189.0,569.0,106.0,561.0,287.0,22bdd42018d15ee56e2428fe8611ee67.jpg
204.0,171.0,244.0,172.0,218.0,204.0,188.0,149.0,174.0,101.0,203.0,132.0,249.0,133.0,279.0,100.0,283.0,152.0,f60bf4f9653da73dcbf089de105930c8.jpg
447.0,413.0,583.0,358.0,562.0,507.0,314.0,349.0,243.0,238.0,408.0,273.0,505.0,234.0,571.0,71.0,610.0,225.0,ee017102c24e84bc251a81ee787b5075.jpg
248.0,212.0,290.0,192.0,290.0,233.0,200.0,208.0,183.0,149.0,230.0,170.0,257.0,158.0,271.0,107.0,298.0,162.0,ce94a1bdf14bbd67d4a6a4dfcd9887dc.jpg
326.0,362.0,587.0,377.0,432.0,585.0,192.0,239.0,194.0,-53.0,367.0,122.0,587.0,136.0,759.0,5.0,767.0,279.0,4e0f5abb34153454a9ecbac5f4afedc6.jpg
268.0,218.0,289.0,213.0,281.0,232.0,253.0,215.0,247.0,186.0,267.0,198.0,283.0,195.0,295.0,173.0,300.0,205.0,6ce7ab7c745a0d9a6161f73c711186fa.jpg
579.0,298.0,686.0,381.0,574.0,394.0,553.0,237.0,637.0,107.0,665.0,238.0,760.0,317.0,893.0,309.0,775.0,414.0,1926242133fff30ed083b3a0b05b71a2.jpg
294.0,286.0,319.0,288.0,306.0,304.0,282.0,271.0,284.0,243.0,300.0,262.0,316.0,263.0,334.0,249.0,333.0,276.0,bde1f379c498088ab41419d8428c85fd.jpg
378.0,534.0,444.0,528.0,415.0,585.0,328.0,493.0,321.0,425.0,370.0,458.0,441.0,455.0,489.0,415.0,492.0,486.0,69307c62957c4bf6d09b541c0c2e8e1e.jpg
234.0,155.0,270.0,154.0,254.0,170.0,213.0,148.0,212.0,106.0,233.0,126.0,267.0,125.0,290.0,103.0,289.0,145.0,57658c354bf9081e3a8c4937e4279724.jpg
563.0,214.0,676.0,220.0,612.0,309.0,501.0,165.0,488.0,33.0,573.0,110.0,685.0,113.0,780.0,47.0,757.0,176.0,2ff2f75e01cb49bc5d8e9cf92c5ed109.jpg
211.0,160.0,268.0,186.0,232.0,210.0,183.0,124.0,205.0,67.0,223.0,119.0,274.0,141.0,317.0,106.0,295.0,174.0,3e9a06164773c348d7fd600e084d622a.jpg
501.0,357.0,529.0,361.0,512.0,379.0,486.0,345.0,485.0,314.0,506.0,334.0,531.0,337.0,557.0,323.0,547.0,353.0,1d509e581b3fba36a9adbd6fdd9a68c4.jpg
175.0,148.0,234.0,144.0,207.0,187.0,124.0,127.0,118.0,46.0,166.0,80.0,228.0,76.0,273.0,34.0,283.0,117.0,5d2efe917eb124cf52adbe9f2e8c6b4f.jpg
131.0,194.0,222.0,206.0,169.0,275.0,57.0,136.0,58.0,11.0,134.0,68.0,242.0,84.0,334.0,43.0,299.0,167.0,6d1cb12cceb5244eb92e6109481cb3d1.jpg
218.0,117.0,266.0,119.0,252.0,139.0,178.0,113.0,176.0,59.0,209.0,85.0,260.0,87.0,295.0,67.0,289.0,117.0,260d8f7ae52c06e4a44abe15aaed8647.jpg
541.0,298.0,643.0,284.0,615.0,379.0,437.0,250.0,450.0,115.0,535.0,211.0,635.0,198.0,708.0,87.0,667.0,215.0,2721f0e41b7fb2d9a090e92018692b7f.jpg
189.0,156.0,260.0,162.0,211.0,191.0,167.0,145.0,185.0,61.0,217.0,110.0,269.0,115.0,320.0,72.0,310.0,158.0,3493af0163afd46761185982e74290b7.jpg
387.0,148.0,424.0,153.0,396.0,182.0,381.0,128.0,373.0,82.0,399.0,111.0,433.0,115.0,466.0,94.0,464.0,142.0,09e91f87ccf19521ca0c7f5363443c04.jpg
285.0,260.0,418.0,233.0,340.0,323.0,239.0,234.0,212.0,141.0,299.0,177.0,409.0,154.0,508.0,56.0,516.0,180.0,e335a5315dcc4b69709581933fa7b243.jpg
313.0,160.0,347.0,167.0,321.0,193.0,302.0,138.0,295.0,101.0,323.0,115.0,357.0,121.0,385.0,111.0,380.0,154.0,5adfbaed1d7d2beb0f3885c574c729bc.jpg
811.0,268.0,893.0,274.0,851.0,324.0,757.0,238.0,749.0,155.0,803.0,194.0,896.0,202.0,955.0,158.0,934.0,253.0,ac98125089a71fed593c7d9661f789ca.jpg
310.0,179.0,333.0,174.0,327.0,195.0,289.0,172.0,283.0,142.0,305.0,158.0,325.0,154.0,340.0,133.0,345.0,160.0,ad5b7627c31a3fa270c61d81b27de61a.jpg
256.0,46.0,291.0,49.0,267.0,61.0,241.0,47.0,238.0,9.0,255.0,26.0,307.0,30.0,333.0,15.0,321.0,56.0,ed17547f0d3795c674291e5e356aad9f.jpg
152.0,202.0,169.0,203.0,160.0,214.0,139.0,193.0,141.0,175.0,153.0,185.0,172.0,186.0,184.0,179.0,182.0,195.0,edc7e224b3487999f1d8fa7729df2e56.jpg
336.0,199.0,375.0,189.0,361.0,231.0,307.0,183.0,290.0,141.0,325.0,164.0,360.0,156.0,382.0,117.0,395.0,163.0,c8fb451a8dc21cd1a9ff791b6b7be17f.jpg
287.0,160.0,349.0,211.0,307.0,238.0,266.0,72.0,205.0,28.0,256.0,42.0,378.0,137.0,431.0,172.0,381.0,161.0,093cc8ecdd9609f0cf22f40e689f3547.jpg
173.0,103.0,201.0,100.0,193.0,123.0,145.0,94.0,133.0,76.0,162.0,80.0,200.0,77.0,224.0,64.0,214.0,86.0,785f96504c3ce85ae0a704982c2427ac.jpg
493.0,309.0,651.0,302.0,578.0,422.0,395.0,270.0,355.0,110.0,483.0,184.0,661.0,177.0,784.0,88.0,753.0,264.0,319f7a4dc00f9d14f9c51603051b9761.jpg
231.0,155.0,325.0,177.0,278.0,222.0,134.0,154.0,176.0,24.0,226.0,99.0,325.0,122.0,399.0,84.0,377.0,211.0,ca8cfeca79324f8238b3bd77b4a23025.jpg
191.0,191.0,245.0,191.0,221.0,228.0,172.0,149.0,134.0,98.0,169.0,120.0,251.0,122.0,291.0,106.0,243.0,149.0,28b5080c476428d7bd6569437ef5c919.jpg
315.0,132.0,370.0,141.0,333.0,184.0,280.0,98.0,284.0,32.0,326.0,78.0,380.0,87.0,436.0,48.0,423.0,121.0,548654976c47a28375c02ed1eb533499.jpg
489.0,307.0,543.0,304.0,526.0,337.0,435.0,276.0,429.0,228.0,481.0,250.0,528.0,247.0,587.0,212.0,579.0,269.0,8055d4bd8f7c5106205427be9717a2e4.jpg
462.0,239.0,528.0,237.0,500.0,301.0,404.0,184.0,408.0,123.0,458.0,140.0,528.0,142.0,583.0,129.0,575.0,187.0,11ba4043caef04df1dbe6f6ab1d76db5.jpg
174.0,160.0,223.0,171.0,176.0,179.0,153.0,177.0,176.0,109.0,191.0,140.0,249.0,153.0,295.0,131.0,265.0,203.0,52e259e2314abf86c8043d864010d6df.jpg
237.0,241.0,302.0,247.0,257.0,300.0,232.0,194.0,191.0,141.0,245.0,170.0,316.0,176.0,367.0,149.0,312.0,202.0,f9e08c0fcc22d7adbf99ea03be81595c.jpg
437.0,282.0,579.0,243.0,519.0,341.0,356.0,242.0,315.0,129.0,419.0,169.0,571.0,129.0,633.0,34.0,667.0,165.0,6266a835c559c6690630e961e244a999.jpg
244.0,198.0,311.0,168.0,285.0,244.0,209.0,178.0,171.0,86.0,234.0,115.0,321.0,78.0,385.0,12.0,385.0,105.0,a55c72dee77861792baf71a9162938f1.jpg
182.0,151.0,299.0,179.0,230.0,218.0,111.0,139.0,134.0,4.0,206.0,104.0,296.0,125.0,398.0,65.0,371.0,200.0,90dbb0114ac95e57f779a6c034856287.jpg
301.0,382.0,393.0,386.0,353.0,467.0,223.0,318.0,263.0,198.0,317.0,295.0,368.0,301.0,458.0,221.0,413.0,333.0,1c3bc58e4357782712d5bbe42e66e0f1.jpg
183.0,161.0,244.0,157.0,211.0,211.0,128.0,126.0,93.0,79.0,173.0,94.0,245.0,90.0,303.0,36.0,304.0,115.0,2ffd04ae5ecff6c363c3e293fc1037da.jpg
300.0,218.0,234.0,235.0,247.0,175.0,367.0,226.0,392.0,293.0,316.0,257.0,231.0,275.0,152.0,277.0,185.0,243.0,26682d50a3427e3438fa410c1ecdbdfb.jpg
215.0,285.0,351.0,300.0,267.0,407.0,146.0,221.0,158.0,61.0,238.0,153.0,361.0,165.0,459.0,89.0,447.0,252.0,2434ffef230c03a2064904b2dd0fe80a.jpg
171.0,244.0,200.0,241.0,188.0,265.0,151.0,229.0,146.0,201.0,173.0,215.0,193.0,212.0,210.0,189.0,215.0,221.0,35f22fb3b29d749b7fb675ac0cb6e27b.jpg
252.0,67.0,280.0,67.0,263.0,93.0,234.0,47.0,227.0,19.0,252.0,32.0,281.0,32.0,305.0,18.0,307.0,47.0,fae7abebb24afbfb5b68727c7dc8079a.jpg
145.0,189.0,201.0,192.0,171.0,225.0,106.0,155.0,100.0,106.0,134.0,135.0,211.0,140.0,252.0,116.0,241.0,166.0,4fc563320175d4c42a9796dc9a52dcae.jpg
157.0,126.0,216.0,123.0,189.0,171.0,119.0,97.0,119.0,26.0,163.0,72.0,205.0,71.0,246.0,23.0,253.0,93.0,df86122b10fb727fb8a46fc3cda0b0b0.jpg
293.0,253.0,385.0,274.0,322.0,338.0,245.0,165.0,284.0,46.0,329.0,139.0,401.0,157.0,493.0,117.0,464.0,219.0,37d5bfb982b9e59b6451a465a443484e.jpg
514.0,359.0,570.0,357.0,539.0,400.0,496.0,329.0,493.0,259.0,531.0,300.0,573.0,300.0,606.0,264.0,622.0,327.0,8a620b1970935235314c8e7eff0d10ef.jpg
280.0,238.0,294.0,238.0,287.0,250.0,271.0,227.0,269.0,212.0,280.0,221.0,299.0,221.0,309.0,208.0,305.0,226.0,f9fb2e209a0c5224d74e9807551dcde9.jpg
241.0,178.0,279.0,175.0,264.0,207.0,208.0,151.0,208.0,120.0,239.0,141.0,272.0,138.0,298.0,107.0,297.0,143.0,da8963ea8657d82ca38a904de73a9b7d.jpg
194.0,151.0,235.0,152.0,213.0,184.0,170.0,136.0,161.0,91.0,190.0,112.0,239.0,113.0,267.0,92.0,263.0,138.0,b0edfde2a5235f90675f687ba5e21741.jpg
198.0,129.0,248.0,136.0,211.0,180.0,188.0,71.0,167.0,10.0,215.0,45.0,265.0,54.0,304.0,23.0,321.0,98.0,65412ae8aab3aca7cc9e9624ad40b2f4.jpg
170.0,196.0,268.0,184.0,217.0,265.0,135.0,161.0,98.0,66.0,180.0,105.0,272.0,96.0,347.0,23.0,348.0,138.0,c874e4b609113dce48a0728238979bd6.jpg
369.0,105.0,408.0,104.0,389.0,134.0,344.0,87.0,343.0,49.0,372.0,69.0,402.0,69.0,431.0,44.0,429.0,85.0,96aee36856b9cda077a8a96091af55bc.jpg
189.0,133.0,234.0,137.0,209.0,173.0,160.0,97.0,164.0,55.0,191.0,88.0,239.0,93.0,276.0,66.0,261.0,108.0,e391161780721ff59ac388a5e830fd91.jpg
82.0,185.0,152.0,170.0,131.0,241.0,42.0,147.0,15.0,83.0,75.0,114.0,138.0,100.0,175.0,50.0,188.0,117.0,3b1ad75dd098bee17f72c37b67457b24.jpg
143.0,236.0,257.0,243.0,186.0,343.0,96.0,191.0,83.0,70.0,154.0,157.0,255.0,162.0,338.0,70.0,319.0,202.0,3f521aa9ba8e000e8e1919e35afc119d.jpg
207.0,187.0,273.0,178.0,247.0,225.0,163.0,168.0,135.0,92.0,199.0,122.0,261.0,114.0,319.0,67.0,313.0,147.0,1308bf771b340b60105124d98c8b15f8.jpg
223.0,152.0,290.0,139.0,269.0,192.0,164.0,132.0,152.0,65.0,206.0,85.0,267.0,76.0,309.0,28.0,319.0,105.0,9f200d621611ca1faec86b87861df372.jpg
83.0,123.0,134.0,113.0,108.0,160.0,62.0,100.0,50.0,43.0,90.0,73.0,123.0,67.0,146.0,23.0,167.0,81.0,58275b60eb41ce914c4591b432a68ca0.jpg
222.0,84.0,290.0,100.0,258.0,141.0,181.0,53.0,207.0,-36.0,242.0,43.0,279.0,52.0,331.0,19.0,321.0,87.0,f5f06a04e185579f8e3981c2cc107070.jpg
299.0,408.0,390.0,394.0,330.0,458.0,258.0,409.0,262.0,280.0,316.0,335.0,400.0,323.0,460.0,257.0,476.0,377.0,8259aaa34014dd7b1c9513a239bbb1e4.jpg
447.0,401.0,612.0,403.0,530.0,516.0,353.0,323.0,389.0,192.0,470.0,264.0,573.0,261.0,644.0,185.0,697.0,330.0,84e894c99971b7d874f091d03a631e79.jpg
307.0,187.0,350.0,181.0,334.0,218.0,275.0,172.0,266.0,125.0,307.0,148.0,339.0,145.0,374.0,111.0,376.0,159.0,21fb346115d96d2ea285c0e401cd9a13.jpg
274.0,142.0,374.0,163.0,308.0,226.0,217.0,104.0,239.0,-49.0,307.0,58.0,383.0,74.0,494.0,9.0,442.0,154.0,62a3283755f638754fa2d618ffc0afb0.jpg
240.0,103.0,281.0,101.0,262.0,133.0,202.0,76.0,195.0,26.0,236.0,46.0,281.0,46.0,324.0,25.0,312.0,75.0,84e04878b0a09f1d2f4d1755ddff6cb2.jpg
154.0,215.0,230.0,214.0,201.0,282.0,88.0,178.0,78.0,82.0,149.0,134.0,222.0,135.0,294.0,82.0,278.0,177.0,c1dfe302a0eeb8301e1dc1a40c2acdb3.jpg
240.0,181.0,298.0,193.0,258.0,231.0,216.0,146.0,218.0,84.0,248.0,118.0,314.0,134.0,357.0,114.0,335.0,174.0,4a8beaf8eb066e0c1023c5baaeb9f0f0.jpg
319.0,175.0,356.0,186.0,333.0,212.0,299.0,139.0,313.0,109.0,332.0,139.0,372.0,151.0,411.0,114.0,386.0,165.0,71bd140b9768f91bb089ac3ad262a2c6.jpg
450.0,270.0,482.0,273.0,466.0,296.0,424.0,257.0,424.0,220.0,443.0,237.0,487.0,241.0,511.0,230.0,502.0,263.0,6aac1c8e0478e39f85f8359e1929e8d2.jpg
434.0,255.0,565.0,245.0,482.0,337.0,402.0,190.0,310.0,133.0,447.0,161.0,590.0,151.0,747.0,81.0,636.0,175.0,e68fbc3b484dc475c0b470824041dcf5.jpg
165.0,362.0,282.0,335.0,247.0,442.0,96.0,278.0,27.0,165.0,137.0,217.0,272.0,193.0,335.0,114.0,350.0,231.0,570594c91d1a829cdcf1f23fea7c124f.jpg
322.0,178.0,343.0,183.0,331.0,192.0,305.0,174.0,311.0,146.0,324.0,163.0,344.0,168.0,362.0,158.0,356.0,185.0,0ee6f3301ad03f1224182c33c46c16aa.jpg
391.0,262.0,379.0,219.0,419.0,233.0,382.0,288.0,338.0,309.0,352.0,268.0,342.0,230.0,299.0,210.0,353.0,198.0,d7180bf70f6a7d832853ad9c807e4ad9.jpg
619.0,379.0,755.0,390.0,669.0,501.0,538.0,310.0,506.0,150.0,612.0,223.0,785.0,238.0,933.0,188.0,843.0,337.0,83fc102a64d3d7feb98f210abedbe5b7.jpg
149.0,135.0,220.0,146.0,163.0,177.0,117.0,131.0,123.0,50.0,166.0,99.0,244.0,110.0,302.0,79.0,282.0,158.0,00f4eb5d9df1ccff7acd82d3e020f4f0.jpg
150.0,201.0,220.0,206.0,184.0,252.0,94.0,158.0,97.0,67.0,151.0,124.0,232.0,129.0,296.0,82.0,282.0,172.0,4d2ad1249b5765475b8c3aa55ccef688.jpg
236.0,85.0,273.0,82.0,255.0,110.0,214.0,93.0,205.0,33.0,238.0,58.0,268.0,57.0,300.0,26.0,301.0,87.0,7de204b9138126cdd092effc704a74d9.jpg
319.0,477.0,403.0,477.0,357.0,547.0,279.0,418.0,254.0,344.0,315.0,375.0,407.0,374.0,455.0,337.0,452.0,420.0,9857434cb9176a4aa491839b6159348e.jpg
250.0,492.0,270.0,491.0,262.0,505.0,233.0,483.0,230.0,463.0,246.0,470.0,271.0,469.0,287.0,460.0,281.0,480.0,11fe8c7a378dac54e79e726b4a563530.jpg
293.0,151.0,349.0,162.0,312.0,210.0,240.0,104.0,225.0,32.0,285.0,72.0,390.0,97.0,474.0,77.0,422.0,142.0,f435531f671d0576cfd1921fa8a49a98.jpg
349.0,359.0,543.0,325.0,502.0,516.0,114.0,274.0,110.0,81.0,275.0,178.0,464.0,139.0,639.0,-69.0,571.0,189.0,3a262faf91702ac38fed42c4c8705a2f.jpg
192.0,145.0,244.0,147.0,222.0,192.0,153.0,125.0,152.0,60.0,193.0,99.0,239.0,99.0,280.0,64.0,273.0,129.0,7be0c64ff08c7941ad64db7db1c3f4a5.jpg
682.0,300.0,736.0,300.0,705.0,342.0,668.0,276.0,657.0,223.0,692.0,251.0,742.0,251.0,782.0,218.0,787.0,275.0,d5cd0f9e6b6ce7fae302d3531063599a.jpg
649.0,211.0,774.0,218.0,717.0,305.0,573.0,136.0,593.0,12.0,651.0,84.0,763.0,95.0,853.0,38.0,839.0,157.0,5558f68ec4b82ed9c3cc2be8bd176664.jpg
236.0,138.0,286.0,184.0,230.0,206.0,213.0,55.0,288.0,14.0,278.0,86.0,317.0,123.0,392.0,123.0,323.0,175.0,8121d4b528e2a044790e072327e9a633.jpg
199.0,159.0,256.0,153.0,235.0,208.0,193.0,100.0,141.0,77.0,176.0,71.0,258.0,62.0,295.0,52.0,256.0,93.0,241c3ecefbdf94463fb20639b1f559f4.jpg
483.0,317.0,579.0,319.0,534.0,401.0,427.0,254.0,424.0,169.0,494.0,229.0,571.0,232.0,637.0,175.0,639.0,261.0,c93f17f94c20f078171a84da3f2bfb54.jpg
203.0,65.0,254.0,72.0,198.0,97.0,186.0,74.0,209.0,0.0,234.0,32.0,281.0,39.0,337.0,13.0,313.0,90.0,15c3f1dd76fc013d1d4dd9bcd75fac84.jpg
232.0,133.0,281.0,135.0,239.0,176.0,226.0,110.0,209.0,60.0,246.0,81.0,296.0,85.0,347.0,57.0,344.0,121.0,9e15cfb249f3a7cdac5c87f71bc39c53.jpg
168.0,228.0,278.0,227.0,213.0,330.0,94.0,161.0,90.0,11.0,195.0,96.0,297.0,97.0,401.0,22.0,397.0,164.0,cf1d581e28e2b1427a7c8de9763250b8.jpg
829.0,275.0,847.0,276.0,827.0,293.0,837.0,262.0,835.0,242.0,850.0,254.0,864.0,255.0,876.0,240.0,882.0,266.0,9a46fec86ceb1a094f99ff90762a64a3.jpg
165.0,266.0,178.0,267.0,173.0,272.0,153.0,265.0,156.0,247.0,165.0,256.0,174.0,257.0,184.0,249.0,183.0,267.0,0910507720be8d0c920953661c71297a.jpg
